rest_id,rest_name,menu_id,menu_name,category_large,category_small,category_main,menu_ingredient
9,A,9,A,A,A,A,A
1616,왕자관,2135291,우동,중식,우동/면,중식,면/가쓰오부시
1616,왕자관,2135292,간짜장,중식,짜장/면,중식,야채/돼지고기/면
1616,왕자관,2135293,짬뽕,중식,짬뽕/면,중식,야채/해산물/면
1616,왕자관,2135294,굴짬뽕,중식,짬뽕/해산물,중식,야채/해산물/면/굴
1616,왕자관,2135295,백짬뽕,중식,짬뽕/면,중식,야채/해산물/면
1616,왕자관,2135296,삼선우동,중식,우동/면,중식,야채/해산물/고기/버섯/면/가쓰오부시
1616,왕자관,2135297,삼선간짜장,중식,짜장/면,중식,야채/해산물/돼지고기/면
1616,왕자관,2135298,삼선짬뽕,중식,짬뽕/면,중식,야채/해산물/고기/버섯/면
1616,왕자관,2135301,쟁반짜장,중식,짜장/면,중식,야채/돼지고기/면
1616,왕자관,2135304,볶음밥,중식,볶음밥/밥,중식,야채/쌀
1616,왕자관,2135305,짬뽕밥,중식,짬뽕/국밥,중식,야채/해산물/쌀
1616,왕자관,2135306,해물덮밥,중식,덮밥/밥,중식,야채/해산물/쌀
1616,왕자관,2135307,삼선짬뽕밥,중식,국밥/밥,중식,야채/해산물/고기/쌀/버섯
1616,왕자관,2135308,삼선볶음밥,중식,볶음밥/밥,중식,야채/해산물/고기/쌀/버섯
1616,왕자관,2135309,새우볶음밥,중식,볶음밥/밥,중식,야채/왕새우/쌀
1616,왕자관,2135310,잡채밥,중식,덮밥/밥,중식,야채/고기/쌀/버섯/당면
1616,왕자관,2135311,잡탕밥,중식,덮밥/밥,중식,야채/해산물/쌀
1616,왕자관,2135312,군만두,중식,만두,중식,야채/두부/고기/밀가루
1616,왕자관,2135313,수제물만두,중식,만두,중식,야채/두부/고기/밀가루
1639,신성식당,263,상추백반,한식,백반/밥,백반/죽/국수/한식,야채/쌀
1639,신성식당,264,사골우거지탕,한식,탕,찜/탕/찌개/전골,야채/우거지/사골
1639,신성식당,265,사골곰탕,한식,곰탕/탕,찜/탕/찌개/전골,소고기/파/소뼈/사골육수
1639,신성식당,266,추어탕,한식,추어탕/탕,찜/탕/찌개/전골,야채/미꾸라지
1639,신성식당,267,돌솥비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
1639,신성식당,268,비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
1639,신성식당,269,김치전골,한식,전골,찜/탕/찌개/전골,야채/김치
1639,신성식당,270,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
1639,신성식당,271,꼬리곰탕,한식,곰탕/탕,찜/탕/찌개/전골,소꼬리
1639,신성식당,272,동태탕,한식,탕/생선,찜/탕/찌개/전골,야채/동태
2591,900달러,1962528,페퍼로니피자,양식,피자/빵,치킨/피자/패스트푸드,치즈/밀가루/페퍼로니
2591,900달러,1962529,디아블로피자,양식,피자/빵,치킨/피자/패스트푸드,치즈/밀가루
2591,900달러,1962530,마르게리따피자,양식,피자/빵,치킨/피자/패스트푸드,치즈/토마토/밀가루/바질
2591,900달러,1962531,고구마피자,양식,피자/빵,치킨/피자/패스트푸드,야채/고구마/치즈/밀가루
2591,900달러,1962532,치즈피자,양식,피자/빵,치킨/피자/패스트푸드,야채/치즈/모짜렐라치즈/밀가루
2591,900달러,1962533,루꼴라피자,양식,피자/빵,치킨/피자/패스트푸드,야채/모짜렐라치즈/밀가루/루꼴라
5959,미미당,812091,돈까스,일식,돈까스,돈까스/회/일식,돼지고기/계란/밀가루/빵가루
5959,미미당,812093,냉모밀,일식,메밀/면,돈까스/회/일식,메밀면
5959,미미당,812095,연어초밥,일식,생선/초밥,돈까스/회/일식,쌀/연어
8251,등촌칼국수,116110,등촌샤브샤브세트,한식,샤브샤브/고기,고기/구이/족발/보쌈,소고기/육수/야채/버섯
8251,등촌칼국수,116111,버섯매운탕칼국수,한식,칼국수/면,백반/죽/국수/한식,야채/버섯/면
11702,낙지한마당,452179,연포탕,한식,탕/해산물,찜/탕/찌개/전골,야채/낙지
11702,낙지한마당,452181,낙지죽,한식,죽/해산물,백반/죽/국수/한식,낙지/쌀
11702,낙지한마당,452184,비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
11702,낙지한마당,452187,낙지전골,한식,전골/해산물,찜/탕/찌개/전골,낙지
11702,낙지한마당,452191,낙지볶음,한식,볶음/해산물,백반/죽/국수/한식,야채/낙지
11702,낙지한마당,452194,낙지회무침,한식,무침/해산물,백반/죽/국수/한식,낙지/회무침
13657,종가집,1387735,오삼불고기,한식,불고기/고기,고기/구이/족발/보쌈,야채/오징어/삼겹살
13657,종가집,1387736,생삼겹살,한식,고기/돼지고기,고기/구이/족발/보쌈,삼겹살/돼지고기/고기
13657,종가집,1387737,돼지주물럭,한식,볶음/고기,백반/죽/국수/한식,야채/고추/돼지고기
13657,종가집,1387738,오징어불고기,한식,불고기/고기,고기/구이/족발/보쌈,소고기/오징어
13657,종가집,1387739,백반,한식,백반/밥,백반/죽/국수/한식,야채/쌀
13657,종가집,1387741,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
13657,종가집,1387743,골뱅이회무침,한식,무침/해산물,백반/죽/국수/한식,골뱅이/회무침/야채
13657,종가집,1387744,오징어회무침,한식,무침/해산물,백반/죽/국수/한식,오징어/회무침
13657,종가집,1387745,쭈꾸미볶음,한식,볶음/해산물,백반/죽/국수/한식,야채/주꾸미
13657,종가집,1387749,해물파전,한식,전/해산물,백반/죽/국수/한식,해산물/밀가루/파
13657,종가집,1387752,해물전골,한식,전골/해산물,찜/탕/찌개/전골,야채/해산물
13663,월계수식당,1526113,삼선볶음밥,중식,볶음밥/밥,중식,야채/해산물/고기/쌀/버섯
13663,월계수식당,1526119,옛날돈까스,양식,돈까스,돈까스/회/일식,돼지고기/계란/밀가루/빵가루
13663,월계수식당,1526120,매운돈까스,양식,돈까스,돈까스/회/일식,돼지고기/계란/밀가루/빵가루
13663,월계수식당,1526121,짬뽕국밥,중식,짬뽕/국밥,중식,야채/해산물/쌀
13663,월계수식당,1526122,우삼겹짬뽕,중식,짬뽕/고기,중식,야채/해산물/우삼겹/면
13663,월계수식당,1526123,칼국수,한식,칼국수/면,백반/죽/국수/한식,야채/면
13663,월계수식당,1526125,잡채밥,중식,덮밥/밥,중식,야채/고기/쌀/버섯/당면
13663,월계수식당,1526126,우삼겹비빔면,한식,면/고기,백반/죽/국수/한식,야채/고기/삼겹살/면
15892,해뜨는집,2249672,고등어구이,한식,생선/구이,고기/구이/족발/보쌈,고등어
15892,해뜨는집,2249674,삼치구이,한식,생선/구이,고기/구이/족발/보쌈,삼치
15892,해뜨는집,2249675,옥돔구이,한식,생선/구이,고기/구이/족발/보쌈,옥돔
15892,해뜨는집,2249676,묵은지고등어조림,한식,생선/조림,백반/죽/국수/한식,묵은지/고등어
15892,해뜨는집,2249677,묵은지김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치/묵은지
15892,해뜨는집,2249678,철판제육볶음,한식,볶음/고기,백반/죽/국수/한식,야채/돼지고기
15892,해뜨는집,2249679,철판오징어볶음,한식,볶음/해산물,백반/죽/국수/한식,야채/오징어
18151,풍남옥,362487,콩나물국밥,한식,국밥/밥,백반/죽/국수/한식,야채/콩나물/오징어/쌀
18151,풍남옥,362493,돼지애호박찌개,한식,찌개/고기,찜/탕/찌개/전골,야채/애호박/돼지고기
18151,풍남옥,362494,황태해장국,한식,국/생선,찜/탕/찌개/전골,야채/황태
23220,홍능갈비,4880,생갈비살,식육,소고기/고기,고기/구이/족발/보쌈,소갈비/고기
23220,홍능갈비,4881,꽃등심,식육,소고기/고기,고기/구이/족발/보쌈,꽃등심/고기
23220,홍능갈비,4882,살치살,식육,소고기/고기,고기/구이/족발/보쌈,살치살/고기
23220,홍능갈비,4883,갈비살,식육,소고기/고기,고기/구이/족발/보쌈,갈비살/고기
23220,홍능갈비,4885,생고기,식육,소고기/고기,고기/구이/족발/보쌈,고기
23220,홍능갈비,4887,항정살,식육,돼지고기/고기,고기/구이/족발/보쌈,돼지고기/고기
23220,홍능갈비,4888,생삼겹살,식육,돼지고기/고기,고기/구이/족발/보쌈,삼겹살/돼지고기/고기
23220,홍능갈비,4891,사골우거지탕,한식,탕,찜/탕/찌개/전골,야채/우거지/사골육수
23220,홍능갈비,4892,곰탕,한식,탕/곰탕,찜/탕/찌개/전골,소고기
23220,홍능갈비,4893,상추백반,한식,백반/밥,백반/죽/국수/한식,야채/쌀
23220,홍능갈비,4894,육회비빔밥,한식,비빔밥/소고기,백반/죽/국수/한식,야채/고기/쌀
23220,홍능갈비,4895,돌솥비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
23220,홍능갈비,4896,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
23220,홍능갈비,4897,비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
23220,홍능갈비,4898,청국장,한식,국,찜/탕/찌개/전골,야채/두부
30063,민속촌,2136253,생돼지갈비,식육,돼지고기/고기,고기/구이/족발/보쌈,돼지갈비
30063,민속촌,2136254,소양념갈비,식육,소고기/고기,고기/구이/족발/보쌈,소갈비
30063,민속촌,2136258,옛날불고기솥밥,한식,비빔밥/밥,백반/죽/국수/한식,소고기/쌀
30063,민속촌,2136265,물냉면,한식,냉면/면,백반/죽/국수/한식,야채/메밀면/계란/육수
30063,민속촌,2136266,비빔냉면,한식,냉면/면,백반/죽/국수/한식,야채/메밀면/계란
30063,민속촌,2136267,돌판비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
30063,민속촌,2136268,왕갈비탕,한식,탕/고기,찜/탕/찌개/전골,야채/소고기
30065,두레식당,2553195,갈치백반,한식,생선/밥,백반/죽/국수/한식,야채/쌀/갈치
30065,두레식당,2553196,병치백반,한식,생선/밥,백반/죽/국수/한식,야채/쌀/병치
30065,두레식당,2553197,조기백반,한식,생선/밥,백반/죽/국수/한식,야채/쌀/조기
30065,두레식당,2553198,명태백반,한식,생선/밥,백반/죽/국수/한식,야채/쌀/명태
30065,두레식당,2553199,아귀탕,한식,생선/탕,찜/탕/찌개/전골,야채/아귀
30065,두레식당,2553200,제육볶음,한식,볶음/고기,백반/죽/국수/한식,야채/고추/돼지고기/양파
30065,두레식당,2553201,병치조림,한식,조림/생선,백반/죽/국수/한식,야채/병어
30065,두레식당,2553202,갈치조림,한식,조림/생선,백반/죽/국수/한식,야채/갈치
30065,두레식당,2553204,닭발무침,한식,무침/닭고기,백반/죽/국수/한식,고추/닭발
30065,두레식당,2553205,오징어무침,한식,무침/해산물,백반/죽/국수/한식,오징어/야채
30065,두레식당,2553211,파전,한식,전,백반/죽/국수/한식,밀가루/파
30065,두레식당,2553212,홍어탕,한식,탕/생선,찜/탕/찌개/전골,야채/홍어
35130,1515짜장면,212820,짜장면,중식,짜장/면,중식,야채/돼지고기/면
35130,1515짜장면,212821,우동,중식,우동/면,중식,면/가쓰오부시
35130,1515짜장면,212822,짬뽕,중식,짬뽕/면,중식,야채/해산물/면
35130,1515짜장면,212823,간짜장,중식,짜장/면,중식,야채/돼지고기/면
35130,1515짜장면,212824,불짜장,중식,짜장/면,중식,야채/돼지고기/면
35130,1515짜장면,212825,불짬뽕,중식,짬뽕/면,중식,야채/해산물/면
35130,1515짜장면,212826,왕짜장,중식,짜장/면,중식,야채/돼지고기
35130,1515짜장면,212827,왕짬뽕,중식,짬뽕/면,중식,야채/해산물/면
35130,1515짜장면,212828,삼선간짜장,중식,짜장/면,중식,야채/해산물/돼지고기/면
35130,1515짜장면,212829,삼선우동,중식,우동/면,중식,야채/해산물/고기/버섯/면/가쓰오부시
35130,1515짜장면,212830,삼선짬뽕,중식,짬뽕/면,중식,야채/해산물/고기/버섯/면
35130,1515짜장면,212831,해물쟁반짜장,중식,짜장/해산물,중식,야채/돼지고기/면
35130,1515짜장면,212832,국밥,중식,국밥/밥,중식,야채/쌀
35130,1515짜장면,212833,볶음밥,중식,볶음밥/밥,중식,야채/쌀
35130,1515짜장면,212834,짜장밥,중식,짜장/밥,중식,야채/돼지고기/쌀
35130,1515짜장면,212835,오므라이스,중식,볶음밥/밥,중식,야채/쌀/계란
35130,1515짜장면,212836,잡채밥,중식,덮밥/밥,중식,야채/고기/쌀/버섯/당면
35130,1515짜장면,212837,김치볶음밥,한식,볶음밥/밥,중식,야채/김치/쌀
35130,1515짜장면,212838,삼선볶음밥,중식,볶음밥/밥,중식,야채/해산물/고기/쌀/버섯
35130,1515짜장면,212839,삼선국밥,중식,국밥/해산물,중식,야채/해산물/쌀
35130,1515짜장면,212840,해물덮밥,중식,덮밥/해산물,중식,야채/해산물/쌀
35130,1515짜장면,212841,송이덮밥,중식,덮밥/밥,중식,쌀/송이버섯
35130,1515짜장면,212842,육개장,한식,탕/고기,중식,야채/소고기/숙주/고사리
35130,1515짜장면,212843,갈비탕,한식,탕/고기,중식,야채/소고기
35130,1515짜장면,212844,군만두,중식,만두,중식,야채/두부/고기/밀가루
35130,1515짜장면,212845,탕수만두,중식,만두,중식,야채/두부/고기/밀가루
35130,1515짜장면,212846,물만두,중식,만두,중식,야채/두부/고기/밀가루
35130,1515짜장면,212852,탕수육,중식,탕수육/고기,중식,야채/돼지고기/전분
35130,1515짜장면,212861,잡채,중식,잡채/면,중식,야채/고기/버섯/당면
35130,1515짜장면,212863,고추잡채,중식,잡채/면,중식,야채/고추/돼지고기/당면
35130,1515짜장면,212869,깐풍기,중식,탕수육/고기,중식,야채/고추/닭고기/전분
35133,오대양횟집,2136476,생선내장탕,한식,탕/생선,찜/탕/찌개/전골,야채/생선/마늘/양파/파/내장
35133,오대양횟집,2136477,회덮밥,일식,덮밥/밥,돈까스/회/일식,야채/쌀/생선회
35133,오대양횟집,2136478,장어구이,일식,생선/구이,고기/구이/족발/보쌈,장어
35133,오대양횟집,2136480,대구탕,한식,탕/생선,찜/탕/찌개/전골,야채/대구
35133,오대양횟집,2136482,생선초밥,일식,초밥/밥,돈까스/회/일식,생선/쌀
35133,오대양횟집,2136483,아귀찜,한식,찜/생선,찜/탕/찌개/전골,야채/아귀
35133,오대양횟집,2136486,민어탕,한식,탕/생선,찜/탕/찌개/전골,야채/민어
35138,3.6식당,1921654,생삼겹살,식육,돼지고기/고기,고기/구이/족발/보쌈,삼겹살
35138,3.6식당,1921655,목살,식육,돼지고기/고기,고기/구이/족발/보쌈,목살
35138,3.6식당,1921656,목살주물럭,한식,돼지고기/볶음,백반/죽/국수/한식,목살/주물럭
35138,3.6식당,1921659,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
35138,3.6식당,1921660,된장찌개,한식,찌개,찜/탕/찌개/전골,야채/두부
35138,3.6식당,1921661,닭곰탕,한식,곰탕/고기,찜/탕/찌개/전골,닭고기/야채
35138,3.6식당,1921662,제육볶음,한식,고기/볶음,백반/죽/국수/한식,야채/고추/돼지고기/양파
40745,고려조삼계탕,814350,삼계탕,한식,닭고기/탕,찜/탕/찌개/전골,인삼/닭고기
40745,고려조삼계탕,814352,오골계탕,한식,닭고기/탕,찜/탕/찌개/전골,야채/닭고기
40763,해안식당 ,1689085,아귀찜,한식,찜/생선,찜/탕/찌개/전골,야채/아귀
40763,해안식당 ,1689105,꼬막비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,꼬막/쌀
40763,해안식당 ,1689112,날치알밥,한식,밥,백반/죽/국수/한식,날치알/쌀
40763,해안식당 ,1689113,돌판볶음밥,한식,볶음밥/밥,백반/죽/국수/한식,야채/쌀
40763,해안식당 ,1689114,건강톳밥,한식,밥,백반/죽/국수/한식,톳/쌀
40763,해안식당 ,1689115,해물파전,한식,전,백반/죽/국수/한식,해산물/밀가루/파
76792,홍도,1393660,물회,일식,해산물/회,돈까스/회/일식,야채/고추/해산물
76792,홍도,1393662,해삼,일식,해산물/회,돈까스/회/일식,해삼
76792,홍도,1393663,멍게,일식,해산물/회,돈까스/회/일식,멍게
76792,홍도,1393664,소라,일식,해산물/회,돈까스/회/일식,소라
76792,홍도,1393666,산낙지,일식,해산물/회,돈까스/회/일식,낙지
76792,홍도,1393670,농어회,일식,생선/회,돈까스/회/일식,생선회/농어
76792,홍도,1393678,광어회,일식,생선/회,돈까스/회/일식,생선회/광어
76792,홍도,1393682,우럭회,일식,생선/회,돈까스/회/일식,우럭
76792,홍도,1393688,개불,일식,해산물/회,돈까스/회/일식,개불
76792,홍도,1393691,전복,일식,해산물/회,돈까스/회/일식,전복
76793,본전소머리국밥,498153,머리국밥,한식,국밥/밥,백반/죽/국수/한식,야채/쌀/머리고기
76793,본전소머리국밥,498154,내장국밥,한식,국밥/밥,백반/죽/국수/한식,야채/쌀/내장
76793,본전소머리국밥,498155,순대국밥,한식,국밥/순대,백반/죽/국수/한식,야채/쌀/돼지내장/당면
76793,본전소머리국밥,498156,모듬국밥,한식,국밥/밥,백반/죽/국수/한식,야채/돼지고기/쌀/돼지내장
76793,본전소머리국밥,498157,콩나물국밥,한식,국밥/밥,백반/죽/국수/한식,야채/쌀/콩나물
76793,본전소머리국밥,498159,머리고기,한식,돼지고기/고기,고기/구이/족발/보쌈,머리고기
76793,본전소머리국밥,498160,족발,한식,족발/고기,고기/구이/족발/보쌈,돼지고기
76793,본전소머리국밥,498162,순대,한식,순대,고기/구이/족발/보쌈,돼지고기/순대/내장
76793,본전소머리국밥,498167,소머리국밥,한식,소고기/국밥,백반/죽/국수/한식,야채/쌀/소머리
88400,맛집한겨레,521999,오리백숙,한식,오리고기/고기,찜/탕/찌개/전골,인삼/오리고기/마늘/찹쌀
88400,맛집한겨레,522000,오리훈제,한식,오리고기/고기,고기/구이/족발/보쌈,오리고기
88400,맛집한겨레,522001,오리전골,한식,고기/전골,찜/탕/찌개/전골,야채/오리고기
88400,맛집한겨레,522002,오리주물럭,한식,고기/볶음,백반/죽/국수/한식,야채/고추/오리고기
88400,맛집한겨레,522003,오리로스,한식,고기/구이,고기/구이/족발/보쌈,오리고기
88400,맛집한겨레,522006,오리탕,한식,고기/탕,찜/탕/찌개/전골,야채/오리고기
88400,맛집한겨레,522007,육개장,한식,소고기/탕,찜/탕/찌개/전골,야채/소고기/숙주/고사리
88400,맛집한겨레,522008,뚝배기불고기,한식,불고기/고기,백반/죽/국수/한식,소고기/버섯
88400,맛집한겨레,522009,고등어조림,한식,생선/조림,백반/죽/국수/한식,야채/고등어
88400,맛집한겨레,522010,제육볶음,한식,고기/볶음,백반/죽/국수/한식,야채/고추/돼지고기/양파
88400,맛집한겨레,522011,참치찌개,한식,찌개,찜/탕/찌개/전골,야채/애호박/캔참치
88400,맛집한겨레,522012,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
88400,맛집한겨레,522013,애호박찌개,한식,찌개,찜/탕/찌개/전골,야채/애호박
88400,맛집한겨레,522014,황태탕,한식,탕,찜/탕/찌개/전골,황태
88400,맛집한겨레,522016,비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
100771,열도지,453236,사천식매운고기볶음,중식,고기/볶음,중식,돼지고기/야채
100771,열도지,453238,양고기대파볶음,중식,고기/볶음,중식,양고기/대파
100771,열도지,453240,유린기,중식,고기/탕수육,중식,야채/닭고기/밀가루
100771,열도지,453241,깐풍기,중식,고기/탕수육,중식,야채/고추/닭고기/전분
100771,열도지,453242,고추잡채,중식,잡채/면,중식,야채/고추/돼지고기/당면
100771,열도지,453244,꿔바로우,중식,고기/탕수육,중식,돼지고기/야채/전분
100771,열도지,453245,사천탕수육,중식,고기/탕수육,중식,야채/돼지고기/전분
100771,열도지,453246,탕수육,중식,고기/탕수육,중식,야채/돼지고기/전분
100771,열도지,453251,깐풍새우,중식,탕수육/해산물,중식,야채/고추/새우/전분
100771,열도지,453259,마파두부,중식,볶음,중식,고추/두부/돼지고기/파
100771,열도지,453278,간짜장,중식,짜장/면,중식,야채/돼지고기/면
100771,열도지,453279,짬뽕,중식,짬뽕/면,중식,야채/해산물/면
100771,열도지,453283,삼선짜장,중식,짜장/면,중식,야채/해산물/면
100771,열도지,453284,삼선우동,중식,우동/면,중식,야채/해산물/고기/버섯/면/가쓰오부시
100771,열도지,453286,굴짬뽕,중식,짬뽕/해산물,중식,야채/해산물/면/굴
100771,열도지,453292,짬뽕밥,중식,국밥/짬뽕,중식,야채/해산물/쌀
100771,열도지,453293,백짬뽕밥,중식,국밥/짬뽕,중식,야채/해산물/쌀
100771,열도지,453294,해물국밥,중식,국밥/해산물,중식,야채/쌀/해산물
100771,열도지,453295,짜장밥,중식,짜장/밥,중식,야채/돼지고기/쌀/계란
100771,열도지,453296,볶음밥,중식,볶음밥/밥,중식,야채/쌀/계란
100771,열도지,453297,사천볶음밥,중식,볶음밥/밥,중식,쌀/야채/계란
100771,열도지,453298,해물덮밥,중식,덮밥/밥,중식,야채/해산물/쌀
100771,열도지,453299,고추잡채밥,중식,잡채/밥,중식,야채/고추/돼지고기/쌀/당면
100771,열도지,453300,잡탕밥,중식,덮밥/밥,중식,야채/해산물/쌀
100771,열도지,453301,굴짬뽕밥,중식,짬뽕/밥,중식,야채/해산물/쌀/굴
100773,동부식당,1396130,오리탕,한식,고기/탕,찜/탕/찌개/전골,야채/오리고기
100773,동부식당,1396131,주물럭,한식,고기/볶음,백반/죽/국수/한식,야채/고추/돼지고기
100773,동부식당,1396132,비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
100773,동부식당,1396133,돌솥비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
100773,동부식당,1396134,조기탕,한식,탕/생선,찜/탕/찌개/전골,야채/조기
100773,동부식당,1396135,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치/돼지고기
100773,동부식당,1396136,된장찌개,한식,찌개,찜/탕/찌개/전골,야채/두부
100773,동부식당,1396137,부대찌개,한식,찌개,찜/탕/찌개/전골,야채/햄/소시지
100773,동부식당,1396138,애호박찌개,한식,찌개,찜/탕/찌개/전골,야채/애호박
100773,동부식당,1396139,동태탕,한식,탕/생선,찜/탕/찌개/전골,야채/동태
114308,청진동해장국,2105094,암뽕순대국밥,한식,국밥/순대,백반/죽/국수/한식,야채/쌀/돼지내장/당면
114308,청진동해장국,2105095,새끼보순대국밥,한식,국밥/고기,백반/죽/국수/한식,야채/쌀/돼지내장/당면
114308,청진동해장국,2105096,머리국밥,한식,국밥/돼지고기,백반/죽/국수/한식,야채/쌀/머리고기
114308,청진동해장국,2105097,콩나물국밥,한식,국밥/밥,백반/죽/국수/한식,야채/쌀/콩나물
114308,청진동해장국,2105098,찰순대국밥,한식,국밥/순대,백반/죽/국수/한식,야채/돼지고기/쌀/순대/찹쌀/내장/육수
114308,청진동해장국,2105100,머리고기,한식,돼지고기/고기,고기/구이/족발/보쌈,머리고기
114308,청진동해장국,2105101,새끼보,한식,돼지고기/고기,고기/구이/족발/보쌈,야채/새끼보
114308,청진동해장국,2105104,암뽕순대,한식,순대,고기/구이/족발/보쌈,돼지고기/순대/내장
130064,잘먹었습니다,590222,돈까스,양식,돈까스,돈까스/회/일식,돼지고기/계란/밀가루/빵가루
130064,잘먹었습니다,590223,치즈돈까스,양식,돈까스,돈까스/회/일식,돼지고기/치즈/계란/밀가루/빵가루
130064,잘먹었습니다,590230,샐러드돈까스,양식,돈까스,돈까스/회/일식,야채/돼지고기/계란/밀가루/빵가루
130081,굴마을,185294,굴정식,한식,백반/해산물,백반/죽/국수/한식,굴/쌀/야채
130081,굴마을,185295,뚝배기굴밥,한식,백반/해산물,백반/죽/국수/한식,야채/쌀/굴
130081,굴마을,185300,굴해장국,한식,탕/해산물,찜/탕/찌개/전골,야채/고추/육수
130081,굴마을,185301,굴국밥,한식,국밥/해산물,백반/죽/국수/한식,야채/쌀/굴
130081,굴마을,185303,황태국밥,한식,국밥/밥,백반/죽/국수/한식,야채/황태/쌀
130081,굴마을,185305,굴삼계탕,한식,탕/해산물,찜/탕/찌개/전골,인삼/닭고기/굴
130081,굴마을,185306,전복굴삼계탕,한식,탕/해산물,찜/탕/찌개/전골,전복/인삼/닭고기/굴
130081,굴마을,185307,매생이굴죽,한식,죽/해산물,백반/죽/국수/한식,매생이/쌀/굴
130081,굴마을,185313,굴전,한식,전/해산물,백반/죽/국수/한식,계란/밀가루/굴
130081,굴마을,185317,생굴회,한식,해산물/회,돈까스/회/일식,굴
130081,굴마을,185318,문어숙회,한식,해산물/회,돈까스/회/일식,문어
130081,굴마을,185319,굴돼지보쌈,한식,고기/보쌈,고기/구이/족발/보쌈,김치/돼지고기/굴
130081,굴마을,185320,문어돼지보쌈,한식,해산물/보쌈,고기/구이/족발/보쌈,야채/김치/문어/돼지고기
130108,구수향,331148,생등심,식육,소고기/고기,고기/구이/족발/보쌈,소등심
130108,구수향,331150,생고기,식육,소고기/고기,고기/구이/족발/보쌈,고기
130108,구수향,331151,육회,식육,소고기/고기,고기/구이/족발/보쌈,소고기
130108,구수향,331152,불고기백반,한식,백반/불고기,백반/죽/국수/한식,야채/고기/쌀
130108,구수향,331153,삼겹살,식육,돼지고기/고기,고기/구이/족발/보쌈,삼겹살
130108,구수향,331154,한방오리,식육,오리고기/고기,고기/구이/족발/보쌈,야채/오리고기
130108,구수향,331155,오리구이,식육,고기/구이,고기/구이/족발/보쌈,오리고기
130108,구수향,331156,생고기비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/고추/고기/쌀
130108,구수향,331158,익힌비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
130108,구수향,331159,돌솥비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀
130108,구수향,331160,짱뚱어탕,한식,탕/생선,찜/탕/찌개/전골,야채/짱뚱어
148862,춘자생태탕,79058,생태탕,한식,탕/생선,찜/탕/찌개/전골,야채/생태
148862,춘자생태탕,79059,알탕,한식,탕/해산물,찜/탕/찌개/전골,야채/생선알
148862,춘자생태탕,79061,대구탕,한식,탕/생선,찜/탕/찌개/전골,야채/대구
148862,춘자생태탕,79062,애호박찌개,한식,찌개,찜/탕/찌개/전골,야채/애호박
148862,춘자생태탕,79063,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
148862,춘자생태탕,79064,청국장,한식,탕,찜/탕/찌개/전골,야채/두부
148862,춘자생태탕,79068,아귀찜,한식,찜/생선,찜/탕/찌개/전골,야채/아귀
148862,춘자생태탕,79070,제육볶음,한식,볶음/고기,백반/죽/국수/한식,야채/고추/돼지고기/양파
148889,참뫼,129599,고등어조림,한식,생선/조림,백반/죽/국수/한식,야채/고등어
148889,참뫼,129600,청국장,한식,국,찜/탕/찌개/전골,야채/두부
148889,참뫼,129601,갈치조림,한식,생선/조림,백반/죽/국수/한식,야채/갈치
148889,참뫼,129602,낙지비빔밥,한식,비빔밥/해산물,백반/죽/국수/한식,야채/낙지/쌀
148889,참뫼,129603,쌈밥,한식,백반/밥,백반/죽/국수/한식,야채/오징어/고기/흑미
148889,참뫼,129604,생태탕,한식,탕/생선,찜/탕/찌개/전골,야채/생태
148889,참뫼,129606,산채비빔밥,한식,비빔밥/밥,백반/죽/국수/한식,야채/쌀/산채
148889,참뫼,129607,된장찌개,한식,찌개,찜/탕/찌개/전골,야채/두부
148889,참뫼,129608,조기탕,한식,생선/탕,찜/탕/찌개/전골,야채/조기
148889,참뫼,129609,김치찌개,한식,찌개,찜/탕/찌개/전골,야채/김치
148889,참뫼,129610,삼계탕,한식,고기/탕,찜/탕/찌개/전골,인삼/닭고기
148889,참뫼,129625,육전,한식,고기/전,백반/죽/국수/한식,소고기/전분
148889,참뫼,129626,표고전,한식,전,백반/죽/국수/한식,계란/밀가루/표고버섯
148889,참뫼,129627,해물파전,한식,전/해산물,백반/죽/국수/한식,해산물/밀가루/파
